galaxy,R_kpc,Vobs_kms,Verr_kms,Vmodel_kms,resid_kms,z,y,a_bar_mps2,a_vac_mid_mps2,a_vac_out_mps2
NGC3521,3.78,217.0,10.1,214.61163319070295,2.388366809297054,0.23647196131654,0.45063853772254137,3.387035774519107e-10,3.982743440468029e-11,1.634811163300755e-11
NGC3521,3.95,219.0,8.05,215.74121884500033,3.2587811549996673,0.4048175347825673,0.4348066563476217,3.2657873494534365e-10,3.897571612811915e-11,1.6318251785560736e-11
NGC3521,4.12,220.0,8.29,216.9337163062129,3.0662836937871134,0.3698774057644287,0.4200732952051595,3.1568543227197623e-10,3.8198708276061027e-11,1.6290233972179708e-11
NGC3521,4.29,218.0,8.42,216.56711473627448,1.4328852637255238,0.17017639711704557,0.39928047999146044,3.0092739527265325e-10,3.712720881572474e-11,1.6250316424166082e-11
NGC3521,4.46,220.0,9.71,215.90356067322415,4.096439326775851,0.42187840646507213,0.37787090306800675,2.864521914677686e-10,3.6053879163935776e-11,1.620875449347887e-11
NGC3521,4.64,220.0,20.1,213.88553456974688,6.114465430253119,0.30420226021159796,0.35002379945381007,2.686612589336777e-10,3.4701987159167926e-11,1.6153997703275623e-11
NGC3521,4.81,216.0,23.5,211.68489972166583,4.315100278334171,0.18362128843975195,0.3228804374507897,2.5238392117040644e-10,3.343082724024876e-11,1.609986672964859e-11
NGC3521,4.98,220.0,14.6,209.17402768235985,10.82597231764015,0.741504953263024,0.29470562614188556,2.365303487817932e-10,3.2158336660738416e-11,1.6042889156557302e-11
NGC3521,5.15,218.0,12.2,207.05657896496362,10.94342103503638,0.8970017241833099,0.2686811917504688,2.2277294071657427e-10,3.102406157254966e-11,1.5989547539994986e-11
NGC3521,5.32,213.0,23.1,204.85533058993076,8.144669410069241,0.3525830913449888,0.24258630789925487,2.097816775296532e-10,2.992503713497929e-11,1.593537630994289e-11
NGC3521,5.49,215.0,21.2,202.8512031961916,12.148796803808409,0.5730564530098307,0.21771913187087283,1.9810725387790104e-10,2.8912297635460918e-11,1.58831172398305e-11
NGC3521,5.67,216.0,18.3,200.8954549631158,15.10454503688419,0.8253849746931251,0.19249824893981318,1.8693021048219119e-10,2.7918541399841443e-11,1.582948254927746e-11
NGC3521,5.84,208.0,31.7,199.23865648541388,8.761343514586116,0.27638307616990904,0.16989014561938473,1.7744811556896388e-10,2.7055457143999087e-11,1.5780864886668147e-11
NGC3521,6.01,212.0,25.3,197.6691804533311,14.330819546668891,0.566435555204304,0.1479796645723973,1.6871780265938832e-10,2.6243292573868333e-11,1.5733262733040754e-11
NGC3521,6.19,213.0,23.8,196.26516672754653,16.73483327245347,0.7031442551451038,0.1263522513961892,1.6052160647846325e-10,2.5464424180728323e-11,1.5685809428572147e-11
NGC3521,6.35,216.0,19.6,195.02879004587732,20.971209954122685,1.0699596915368716,0.10742607405714075,1.5367645019353138e-10,2.480094144091536e-11,1.5643904458813852e-11
NGC3521,6.64,210.0,25.0,192.63150500496556,17.36849499503444,0.6947397998013776,0.07283289409783815,1.4191037253763936e-10,2.3630548208692864e-11,1.5566402126071933e-11
NGC3521,8.82,210.0,10.7,178.8886360654207,31.111363934579288,2.9076041060354476,-0.14852245995873314,8.524301186164224e-11,1.729722008561853e-11,1.5043265877067958e-11
NGC3521,11.07,210.0,10.7,170.80542654346934,39.19457345653066,3.663044248273894,-0.3211233214517227,5.7287243350245127e-11,1.3517986876633308e-11,1.4604069756780447e-11
NGC3521,13.32,206.0,6.25,165.12123053973616,40.87876946026384,6.540603113642215,-0.4649735040706567,4.113464389793818e-11,1.0983092341501435e-11,1.4218536023135466e-11
NGC3521,15.49,206.0,6.25,160.48917299714256,45.51082700285744,7.28173232045719,-0.5897885343739128,3.08597719015864e-11,9.157183065349624e-12,1.3870728600758598e-11
NGC3521,17.74,206.0,10.7,155.5802225551685,50.41977744483151,4.712128733161824,-0.7156076140495973,2.3097960376466203e-11,7.611941120945549e-12,1.3508660604214548e-11
NGC3726,3.5,102.0,7.0,114.42876485621517,-12.428764856215167,-1.7755378366021668,-0.1324252152433552,8.846185270670975e-11,1.7696933562778732e-11,1.5082861687322283e-11
NGC3726,5.24,125.0,6.1,136.48757291136673,-11.487572911366726,-1.8832086739945453,-0.15925834217855406,8.316161291689333e-11,1.7035431847282545e-11,1.50167257777707e-11
NGC3726,6.98,145.0,4.9,150.08780501132978,-5.0878050113297775,-1.0383275533326075,-0.21072143317218833,7.386859060670107e-11,1.5832078491768832e-11,1.4888050094463097e-11
NGC3726,8.72,164.0,3.9,158.5163997789342,5.483600221065814,1.4060513387348241,-0.27199008319821244,6.414918791142928e-11,1.4504956702977854e-11,1.4731768587569107e-11
NGC3726,10.47,162.0,4.8,157.20278085439915,4.797219145600849,0.9994206553335102,-0.38294740636341107,4.968597765170453e-11,1.2366826164649751e-11,1.4440465253823687e-11
NGC3726,12.19,160.0,4.8,157.06513493578024,2.934865064219764,0.6114302217124509,-0.47164491797414015,4.050758276968202e-11,1.0877290911396756e-11,1.4200248608745331e-11
NGC3726,13.94,156.0,4.8,158.49617895250498,-2.4961789525049767,-0.5200372817718701,-0.5406770846478792,3.4554464056279086e-11,9.838082703035199e-12,1.4008989887864825e-11
NGC3726,16.03,146.0,4.85,157.53648990576212,-11.536489905762124,-2.3786577125282733,-0.6343334486310708,2.7851449173555697e-11,8.578693481361354e-12,1.3743803770000651e-11
NGC3726,22.3,158.0,4.9,151.04145744143602,6.958542558563977,1.420110726237546,-0.9153447711339963,1.4582650757190025e-11,5.658445233638716e-12,1.2912979875864681e-11
NGC3726,27.52,168.0,10.6,147.6973024433268,20.302697556673195,1.9153488261012448,-1.1152037882157693,9.204017968184219e-12,4.189325252711823e-12,1.2295594863086663e-11
NGC3726,30.08,169.0,10.6,147.09914855060273,21.900851449397265,2.066118061263893,-1.1988847854819351,7.590955763419617e-12,3.6896868576863925e-12,1.2032023330778639e-11
NGC3726,32.52,167.0,15.2,147.13394155527988,19.866058444720124,1.306977529257903,-1.2694498965864256,6.452549568222334e-12,3.3132688731225034e-12,1.180788262313252e-11
NGC3741,0.23,13.1,2.19,13.91815809985285,-0.8181580998528499,-0.3735881734487899,-1.0652593506111205,1.03257568816829e-11,4.517778763927315e-12,1.2451593258900262e-11
NGC3741,0.47,17.3,2.39,18.74069432639043,-1.4406943263904282,-0.6028009733851164,-1.1654854180260414,8.197771861452209e-12,3.88184102355773e-12,1.2137532610645976e-11
NGC3741,0.7,23.6,2.21,21.235654995109932,2.364345004890069,1.069839368728538,-1.3004076722230702,6.008603879071919e-12,3.160024855217428e-12,1.1709075301389274e-11
NGC3741,0.93,26.2,2.21,23.091189799656348,3.108810200343651,1.4067014481192992,-1.416432747923861,4.599901141031347e-12,2.6440402809414306e-12,1.1336632661084165e-11
NGC3741,1.17,27.4,2.24,24.599349840565818,2.8006501594341806,1.250290249747402,-1.5278270305059476,3.5592149385489746e-12,2.225522452667772e-12,1.0976684238075388e-11
NGC3741,1.4,26.9,2.23,25.902240353933042,0.9977596460669567,0.44742585025424064,-1.6164149353993529,2.902460450365171e-12,1.9389709355617416e-12,1.0689449077904076e-11
NGC3741,1.64,27.4,2.21,27.235702967193614,0.16429703280638464,0.07434254878116953,-1.687478016663837,2.4643547705387375e-12,1.7351395917272617e-12,1.0458777932147656e-11
NGC3741,1.87,31.0,2.2,28.363485893638188,2.636514106361812,1.1984155028917325,-1.7519560837120316,2.1243455550457333e-12,1.5682014225346752e-12,1.0249516574778348e-11
NGC3741,2.1,32.5,2.19,29.43834545763566,3.061654542364341,1.3980157727691054,-1.807682439916564,1.86852454070319e-12,1.436504897931723e-12,1.0068836174132641e-11
NGC3741,2.33,33.0,2.19,30.75902968080985,2.2409703191901507,1.023274118351667,-1.8298753988103258,1.7754393748899127e-12,1.3870877651788509e-12,9.99695491173375e-12
NGC3741,2.57,36.5,2.2,32.179929522275145,4.320070477724855,1.9636683989658428,-1.840586610992271,1.7321864421790967e-12,1.3638286378351062e-12,9.962280916364958e-12
NGC3741,2.8,38.9,2.21,33.571218569729986,5.328781430270013,2.4112133168642593,-1.8420648178393784,1.7263006267435743e-12,1.360648489365821e-12,9.957496743514986e-12
NGC3741,3.26,41.5,2.21,35.86015967578932,5.639840324210681,2.551963947606643,-1.8704524704610361,1.6170698341586552e-12,1.3009486033473e-12,9.865673392167783e-12
NGC3741,3.73,42.7,2.2,37.84444175978306,4.8555582402169435,2.207071927371338,-1.9091455947072147,1.4792298135219855e-12,1.2236389907676886e-12,9.740696454043705e-12
NGC3741,4.21,44.7,2.22,40.043691897660345,4.656308102339658,2.0974360821349807,-1.92091561696424,1.43967886494242e-12,1.2010167845637217e-12,9.702726472737074e-12
NGC3741,4.67,46.7,2.24,41.84003882257107,4.859961177428936,2.1696255256379176,-1.94436115112083,1.364017979538835e-12,1.157153228243113e-12,9.62716302158803e-12
NGC3741,5.14,48.5,2.27,43.5157890280314,4.984210971968601,2.1956876528496037,-1.9702643072003614,1.285040865470721e-12,1.1104936796778699e-12,9.543798334316178e-12
NGC3741,5.61,50.0,2.32,44.865874681786735,5.134125318213265,2.2129850509539937,-2.0103880496626174,1.1716373190115715e-12,1.041792592928897e-12,9.414940875296835e-12
NGC3741,6.07,50.2,2.4,46.04341674396932,4.156583256030686,1.731909690012786,-2.052346456010712,1.0637382845678952e-12,9.74356240472518e-13,9.280587289073617e-12
NGC3741,6.54,50.1,2.57,47.09695967012841,3.003040329871588,1.1684981828294119,-2.098992260978587,9.55408245490276e-13,9.043481625040899e-13,9.13175591198352e-12
NGC3741,7.0,51.6,3.24,48.071818505313466,3.5281814946865353,1.0889449057674492,-2.142891851285531,8.635537903933227e-13,8.429305461930143e-13,8.9922528052012e-12
NGC3769,1.74,87.5,9.4,101.31107732011519,-13.811077320115189,-1.469263544693105,0.0998021118403631,1.5100222891840043e-10,2.4538352269503472e-11,1.5626924513682754e-11
NGC3769,3.5,106.0,7.1,115.46231580002824,-9.462315800028236,-1.3327205352152445,-0.12300817900337933,9.04009651240848e-11,1.7934832408639686e-11,1.5105914958294924e-11
NGC3769,5.24,116.0,5.3,113.6777020097866,2.3222979902134,0.4381694321157359,-0.3581949824285591,5.2600062915587604e-11,1.2816025256814786e-11,1.4506352759277013e-11
NGC3769,6.98,125.0,5.7,111.11576747980315,13.884232520196846,2.435830266701201,-0.5519389913787265,3.366993319266636e-11,9.677801853728362e-12,1.3977443061672044e-11
NGC3769,8.72,126.0,4.4,109.158872013401,16.841127986599005,3.82752908786341,-0.7146303776009664,2.3149993235226325e-11,7.622921287132467e-12,1.3511514384380921e-11
NGC3769,10.47,123.0,4.4,107.7372649014465,15.262735098553506,3.468803431489433,-0.8572704301681,1.666904871774796e-11,6.1704843023704935e-12,1.3088601254521885e-11
NGC3769,12.31,118.0,4.6,106.76506303854734,11.23493696145266,2.442377600315796,-0.9903834434604477,1.2268678970023204e-11,5.0567949395509385e-12,1.268340171133026e-11
NGC3769,14.52,115.0,6.4,106.90999507484354,8.090004925156464,1.2640632695556975,-1.121053220735866,9.080881852917402e-12,4.152389347566798e-12,1.2277257389867975e-11
NGC3769,17.07,122.0,15.2,108.63828636769856,13.361713632301445,0.879060107388253,-1.23451331591674,6.9930708795035835e-12,3.4947760633950643e-12,1.1919051550599104e-11
NGC3769,31.82,121.0,10.2,119.97059007390496,1.0294099260950418,0.10092254177402371,-1.6874313704526398,2.464619473387757e-12,1.7352663513880307e-12,1.0458929358139476e-11
NGC3769,34.61,118.0,10.4,121.72604967592177,-3.7260496759217716,-0.35827400730017034,-1.7583661667450974,2.0932209817009905e-12,1.5524791148542786e-12,1.0228722296305003e-11
NGC3769,37.16,113.0,10.5,123.34255340399662,-10.342553403996618,-0.985005086094916,-1.8185763137698772,1.8222373006806418e-12,1.4120386536929773e-12,1.0033545516730611e-11
NGC3877,0.87,37.8,9.0,79.87023937785241,-42.07023937785242,-4.674471041983602,0.2070115727643378,1.9328262660800635e-10,2.8486350721853433e-11,1.5860424212722025e-11
NGC3877,1.74,80.1,9.0,92.74700557295567,-12.647005572955678,-1.4052228414395198,0.011133573403568015,1.231160914209253e-10,2.1672458371105326e-11,1.5425279356235823e-11
NGC3877,2.61,121.0,8.5,100.62045863489237,20.379541365107627,2.397593101777368,-0.11348263292252884,9.240566847526807e-11,1.8178569555941676e-11,1.5129150445886624e-11
NGC3877,3.5,142.0,7.3,111.05436846847263,30.94563153152737,4.239127607058544,-0.16394487678916964,8.226902858080326e-11,1.6922340677465625e-11,1.500510720639584e-11
NGC3877,4.37,153.0,6.2,121.64954821110176,31.35045178889824,5.056524482080361,-0.1850255441306345,7.837105658981368e-11,1.6422425654332284e-11,1.495259821732309e-11
NGC3877,5.24,160.0,5.3,135.11952848488107,24.880471515118927,4.6944285877582885,-0.16991361617603087,8.114609589582559e-11,1.6779343672963668e-11,1.4990280888593996e-11
NGC3877,6.11,162.0,5.3,152.15232130650548,9.847678693494515,1.8580525836782105,-0.12577481035866936,8.982690488296134e-11,1.786462594970763e-11,1.5099150631738725e-11
NGC3877,6.98,167.0,4.5,162.68798730607392,4.3120126939260786,0.9582250430946841,-0.12536557372937035,8.991158886233238e-11,1.7874994279175162e-11,1.510015164816573e-11
NGC3877,7.85,169.0,5.3,167.53593766078873,1.4640623392112673,0.2762381772096731,-0.15623016769039239,8.374349429114497e-11,1.7108887461162817e-11,1.502422238013352e-11
NGC3877,8.72,171.0,4.9,171.44812117246806,-0.4481211724680634,-0.0914533005036864,-0.1874642872523557,7.793220401863511e-11,1.6365508804954453e-11,1.494649764958054e-11
NGC3877,9.6,171.0,4.9,173.84183758165017,-2.841837581650168,-0.5799668533979935,-0.22407029513651158,7.163263895451104e-11,1.553343193551637e-11,1.4854283957902152e-11
NGC3877,10.47,170.0,5.7,171.0535248508463,-1.053524850846287,-0.184828921201103,-0.2887722756656397,6.171759161343465e-11,1.416036503139889e-11,1.4688385828127726e-11
NGC3877,11.35,169.0,7.0,169.04000988412793,-0.04000988412792594,-0.005715697732560849,-0.3466200719882789,5.402082023104306e-11,1.3031380286051172e-11,1.4536987708926239e-11
NGC3893,1.74,145.0,6.8,154.75810767882558,-9.758107678825581,-1.435015835121409,0.5080288271193265,3.8655391235101643e-10,4.306600191825106e-11,1.645420624435222e-11
NGC3893,3.5,174.0,6.8,165.50442560564434,8.495574394355657,1.2493491756405377,0.23874861864208993,2.079360858762565e-10,2.976656901417067e-11,1.5927351778877452e-11
NGC3893,5.24,194.0,6.4,171.69836003274554,22.30163996725446,3.4846312448835093,0.07618843427061457,1.4301107800018244e-10,2.3741730766708143e-11,1.5573971123239965e-11
NGC3893,6.98,190.0,5.5,163.06960767807934,26.930392321920664,4.896434967621939,-0.12291407044456437,9.042055649980478e-11,1.793722513715258e-11,1.5106144926331383e-11
NGC3893,8.81,186.0,5.8,158.48849031792363,27.511509682076365,4.743363738289029,-0.277793494005031,6.329767410988139e-11,1.4384900259672512e-11,1.471679421841462e-11
NGC3893,10.9,188.0,7.0,154.06990809289908,33.930091907100916,4.847155986728702,-0.4289836925068516,4.4688682751849343e-11,1.1570991692797225e-11,1.4316579619661668e-11
NGC3893,13.12,187.0,8.5,149.1552002443354,37.84479975566461,4.452329383019366,-0.5777346130594341,3.1728287560647054e-11,9.320012139545631e-12,1.3904828385000201e-11
NGC3893,15.33,179.0,12.6,144.7992630366486,34.2007369633514,2.7143442034405876,-0.714042619658334,2.3181344782265098e-11,7.629532581951525e-12,1.3513230484923429e-11
NGC3893,17.3,176.0,11.7,142.9236302012351,33.07636979876489,2.827040153740589,-0.8130626361095712,1.8455193791874157e-11,6.5896601779662076e-12,1.322100167166951e-11
NGC3893,19.05,167.0,13.5,142.0948624271243,24.905137572875702,1.8448250053982003,-0.8895101921290465,1.5476439485658663e-11,5.880997286278294e-12,1.2991336121220466e-11
NGC3917,0.87,24.3,3.9,34.728501171820945,-10.428501171820944,-2.6739746594412677,-0.7052056488226884,2.3657867614559838e-11,7.72959634442369e-12,1.3539004639607831e-11
NGC3917,1.74,49.6,3.9,47.26500398303786,2.334996016962144,0.5987169274261908,-0.7559926804320212,2.1046920742401153e-11,7.171161297065474e-12,1.339018271004724e-11
NGC3917,2.61,73.6,5.2,59.33594637208349,14.264053627916503,2.743087236137789,-0.7231223570601418,2.2701726594002712e-11,7.52800926355553e-12,1.3486694679239364e-11
NGC3917,3.5,101.0,4.4,71.58538140904976,29.41461859095024,6.6851405888523265,-0.6698405148009283,2.566496824486155e-11,8.142734482156377e-12,1.3641628635559631e-11
NGC3917,4.37,107.0,3.5,82.53916349062087,24.460836509379135,6.988810431251181,-0.6299685547861423,2.8132782672122977e-11,8.633799116304962e-12,1.37563034455663e-11
NGC3917,5.24,115.0,3.5,92.2869517090027,22.713048290997307,6.489442368856373,-0.6038946783831144,2.987353163045267e-11,8.97007904478523e-12,1.3830689004942069e-11
NGC3917,6.11,123.0,3.9,99.40373001623625,23.596269983763747,6.0503256368625,-0.6070236862215141,2.9659072103915177e-11,8.929073174593703e-12,1.3821787997147187e-11
NGC3917,6.98,130.0,3.9,104.638262071699,25.361737928300997,6.503009725205384,-0.6260797227564325,2.83858251501638e-11,8.683179088353762e-12,1.3767428499321148e-11
NGC3917,7.85,134.0,3.5,108.42270120815571,25.577298791844285,7.307799654812653,-0.6554299907053577,2.6530855567376214e-11,8.317054840314852e-12,1.3683201755248496e-11
NGC3917,8.72,136.0,3.9,109.99001480063653,26.00998519936347,6.6692269741957615,-0.7046985585362642,2.3685507112323933e-11,7.735376148768075e-12,1.3540482063897174e-11
NGC3917,9.6,137.0,4.0,112.8409848951168,24.159015104883196,6.039753776220799,-0.7342867703572209,2.212557040048969e-11,7.4049448519353e-12,1.3453992525259214e-11
NGC3917,10.47,136.0,3.5,114.2450236445305,21.754976355469495,6.215707530134141,-0.7758777772011811,2.0104971826159737e-11,6.963192142980464e-12,1.3331463168339995e-11
NGC3917,11.35,137.0,3.5,115.25992988431362,21.74007011568638,6.211448604481823,-0.819133953109205,1.8198990275717045e-11,6.53052084270449e-12,1.3202886590979606e-11
NGC3917,12.19,137.0,3.5,115.50244704479609,21.497552955203915,6.142157987201118,-0.8664658010232779,1.6319823030482e-11,6.086557083529748e-12,1.306091918223939e-11
NGC3917,13.12,137.0,5.0,114.35023350534546,22.649766494654543,4.529953298930908,-0.934677402674018,1.3947740009095633e-11,5.4971990367794816e-12,1.2854109654453662e-11
NGC3917,13.94,138.0,5.0,114.07069023690642,23.929309763093585,4.785861952618717,-0.9842086071232596,1.2444362083211283e-11,5.103894935009399e-12,1.270240058009725e-11
NGC3917,14.86,137.0,7.5,113.01348478673853,23.98651521326147,3.1982020284348627,-1.04892845230358,1.0721431957967606e-11,4.630429168855129e-12,1.2502370240196689e-11
NGC3949,1.74,123.0,5.5,124.4653997447807,-1.4653997447806972,-0.26643631723285405,0.30109453347796217,2.4003566756411995e-10,3.244277590950091e-11,1.6055879774413973e-11
NGC3949,2.61,145.0,5.5,145.0435822713918,-0.04358227139181281,-0.007924049343965966,0.253057253933474,2.1490103146118745e-10,3.0361506551023304e-11,1.595719558043103e-11
NGC3949,3.5,152.0,6.2,159.02716116086472,-7.027161160864722,-1.1334130904620519,0.19983873958387172,1.9011657669298514e-10,2.8204364994035074e-11,1.5845158385659796e-11
